total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,profit_factor,average_trade_pnl,average_win,average_loss,win_loss_ratio,number_of_trades,turnover,window,model
-0.7093614057672137,-0.9995877616402279,2.8413209474530827,-2.7428836822384626,-3.5268239339219063,-0.8233234145353103,-1.214088830698933,0.45796875,0.8257688498106487,-0.5817862640624862,11.385298767741972,-4.406318593814427,2.5838573687623523,256,1280.0,wf_3_2022-06-30_2022-12-29,long_only
0.030008749568161353,54.1100439006796,2.7374868103765087,1.464651162719672,1.9953327734994757,-0.5337912227546391,101.36930244271113,0.40296875,0.14250182810450623,-4.559814667831139,8.329350620800009,-5.849763155484378,1.4238782664202263,1374,6870.0,wf_3_2022-06-30_2022-12-29,tsmom_12
-0.53675089343565,-0.9725979503913256,2.7379724561463394,-1.31375748768361,-1.5814896255346649,-0.755802483282539,-1.286841432654757,0.43078125,0.16868503130577495,-4.921564163005766,8.292804697600046,-6.730760337787505,1.23207546865738,1038,5190.0,wf_3_2022-06-30_2022-12-29,tsmom_24
-0.8295247119735798,-0.9999979421266517,2.7612754039523466,-4.74144579871122,-5.637591233927737,-0.8717820740685019,-1.147073301771143,0.438125,0.2349115393417409,-4.551550445482867,10.312591972413795,-6.881605202882885,1.49857361304214,642,3210.0,wf_3_2022-06-30_2022-12-29,tsmom_48
-0.6006292327876233,-0.992175887599448,2.7987148224657736,-1.7330643475680982,-2.128968344666542,-0.7408428496943658,-1.3392528361565068,0.444375,0.3189775870419374,-3.315601117966094,10.06865963516486,-5.756418209218432,1.749118856416778,590,2950.0,wf_3_2022-06-30_2022-12-29,tsmom_78
-0.12085769460081008,12.085914670522255,2.758983711407052,0.9320788739217896,1.1851315553205175,-0.6005929931661935,20.12330281578542,0.4434375,0.2594168973679981,-3.751356090461512,9.28406734347837,-5.900565688888876,1.573419877514597,650,3250.0,wf_3_2022-06-30_2022-12-29,ema_cross_8_24
-0.12085769460081008,12.085914670522255,2.758983711407052,0.9320788739217896,1.1851315553205175,-0.6005929931661935,20.12330281578542,0.4434375,0.2594168973679981,-3.751356090461512,9.28406734347837,-5.900565688888876,1.573419877514597,650,3250.0,wf_3_2022-06-30_2022-12-29,macd_8_24
-0.7319337431532779,-0.9998278026946841,2.7961717464499194,-3.099329050074092,-3.7094210948694877,-0.8029180297648338,-1.2452426843466486,0.45328125,0.4554291462011455,-2.3861410995670993,10.597057025287393,-5.398243064533342,1.96305666466011,462,2310.0,wf_3_2022-06-30_2022-12-29,ema_cross_16_48
-0.7319337431532779,-0.9998278026946841,2.7961717464499194,-3.099329050074092,-3.7094210948694877,-0.8029180297648338,-1.2452426843466486,0.45328125,0.4554291462011455,-2.3861410995670993,10.597057025287393,-5.398243064533342,1.96305666466011,462,2310.0,wf_3_2022-06-30_2022-12-29,macd_16_48
-0.519397065975171,-0.9499922361539165,2.8281901343725036,-1.0591592495191609,-1.2852703598836797,-0.6734554506316405,-1.4106237246471307,0.46390625,0.5736950539168862,-1.6305791643243277,10.54419967792209,-4.830094423208198,2.183021438930489,370,1850.0,wf_3_2022-06-30_2022-12-29,ema_cross_32_96
-0.519397065975171,-0.9499922361539165,2.8281901343725036,-1.0591592495191609,-1.2852703598836797,-0.6734554506316405,-1.4106237246471307,0.46390625,0.5736950539168862,-1.6305791643243277,10.54419967792209,-4.830094423208198,2.183021438930489,370,1850.0,wf_3_2022-06-30_2022-12-29,macd_32_96
0.0013086174978631515,0.01347993867617503,0.041888804182117836,0.3196532902418809,0.06569456535236456,-0.011412569935409733,1.1811483962390346,0.009375,0.9721021093976411,-0.008918696470580901,1.761041413333352,-0.3881958628571379,4.536476510522325,34,34.0,wf_3_2022-06-30_2022-12-29,lstm_dmn
0.2364442922556571,8.960182421858052,0.732205314576774,3.1393360338389056,3.2363631023894763,-0.16634108069155396,53.86632324742982,0.26,1.1207126458865249,0.1535537024496141,3.7788521910136996,-2.042685215933608,1.8499434771140582,1935,2488.0,wf_3_2022-06-30_2022-12-29,decoder_transformer
0.33303706050030546,25.32673694721113,1.0142677812594607,3.2246635838335367,2.9953961431531657,-0.25546059568534896,99.14146202965132,0.293125,1.4623978952217622,0.6354377656230021,4.783450805779469,-2.369871957685953,2.01844272230228,1878,2454.0,wf_3_2022-06-30_2022-12-29,decoder_tft
