total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,profit_factor,average_trade_pnl,average_win,average_loss,win_loss_ratio,number_of_trades,turnover,window,model
-0.22569272027219678,-0.8365732569041912,1.127109932003311,-1.607086941073038,-2.1697963896544126,-0.4743481915991439,-1.7636269553044945,0.4519606311513826,0.5423764581288653,-0.8385866093749696,5.300771991666681,-2.2553616711538127,2.3502979852250827,256,1280.0,wf_7_2024-06-30_2024-12-29,long_only
-0.6813440660091022,-0.9999675824667296,1.0994984655281688,-9.400594055185183,-13.60697651707103,-0.6933082230253076,-1.442313172203971,0.37978440868614277,0.06387078086439682,-3.164023781718977,3.1967225131312405,-3.6246776831016922,0.8819329034508128,1466,7330.0,wf_7_2024-06-30_2024-12-29,tsmom_12
-0.591165603304749,-0.9996502004861277,1.0948650109134288,-7.268141015364453,-10.63674147369723,-0.64664759643805,-1.545896414047672,0.39806280268708016,0.09502889989373837,-2.8421961202090613,3.724166543478296,-3.414265594696975,1.0907665031281275,1148,5740.0,wf_7_2024-06-30_2024-12-29,tsmom_24
-0.3269435451170015,-0.9584302772933952,1.1023692647063115,-2.8849685042310322,-4.011510591626257,-0.4464231767038185,-2.1469097647886466,0.4330573347914388,0.1028328590740387,-3.1082227121951105,3.895141779999958,-3.8132594060402516,1.021473066802118,656,3280.0,wf_7_2024-06-30_2024-12-29,tsmom_48
-0.4184616944586239,-0.9895680138302849,1.116435647343754,-4.086853207999987,-5.6608875654436375,-0.47502457491313965,-2.0831933042858504,0.4368067489454773,0.11980430082344992,-3.0632997659306125,3.945455229850719,-3.891494800705479,1.013866247267106,634,3170.0,wf_7_2024-06-30_2024-12-29,tsmom_78
-0.33400266896263975,-0.962264027739417,1.1065234898349368,-2.9615763325916786,-4.363070939498839,-0.4293094233812137,-2.2414230280823717,0.4250898297141072,0.13278856515196333,-2.6584858510028915,4.001908084507027,-3.4126931387560084,1.172653948595507,698,3490.0,wf_7_2024-06-30_2024-12-29,ema_cross_8_24
-0.33400266896263975,-0.962264027739417,1.1065234898349368,-2.9615763325916786,-4.363070939498839,-0.4293094233812137,-2.2414230280823717,0.4250898297141072,0.13278856515196333,-2.6584858510028915,4.001908084507027,-3.4126931387560084,1.172653948595507,698,3490.0,wf_7_2024-06-30_2024-12-29,macd_8_24
-0.2512474774275031,-0.8831812288880286,1.1147806136616076,-1.9260236869741683,-2.736101334050115,-0.3433237663343037,-2.572444192599387,0.4436806748945477,0.19988530131466903,-2.147495494166665,4.221553272131118,-3.074731710739851,1.3729826434564971,480,2400.0,wf_7_2024-06-30_2024-12-29,ema_cross_16_48
-0.2512474774275031,-0.8831812288880286,1.1147806136616076,-1.9260236869741683,-2.736101334050115,-0.3433237663343037,-2.572444192599387,0.4436806748945477,0.19988530131466903,-2.147495494166665,4.221553272131118,-3.074731710739851,1.3729826434564971,480,2400.0,wf_7_2024-06-30_2024-12-29,macd_16_48
-0.10046296079346917,-0.3173739359512996,1.123793132366988,-0.33974835622736976,-0.47817183892724147,-0.29637554618934936,-1.0708506151466852,0.454928917356663,0.3632549105799829,-1.4761430666666677,5.135555718032818,-2.7729714456591714,1.852004544104503,372,1860.0,wf_7_2024-06-30_2024-12-29,ema_cross_32_96
-0.10046296079346917,-0.3173739359512996,1.123793132366988,-0.33974835622736976,-0.47817183892724147,-0.29637554618934936,-1.0708506151466852,0.454928917356663,0.3632549105799829,-1.4761430666666677,5.135555718032818,-2.7729714456591714,1.852004544104503,372,1860.0,wf_7_2024-06-30_2024-12-29,macd_32_96
0.03329065352596339,0.3726812939398523,0.08354836704747973,3.7914181505700384,2.025480590896145,-0.015953586296511446,23.360345881687184,0.03171379471957507,0.37077456533401176,-0.3344724081889606,1.1377451745454794,-0.6429370445714147,1.7696058800032382,127,136.0,wf_7_2024-06-30_2024-12-29,lstm_dmn
-0.029150519977218514,-0.15439455159545779,0.48051251718081084,-0.3490068740612452,-0.41784336391242644,-0.134882719455916,-1.1446577605956325,0.29276675519450085,0.6870186439133199,-0.35822843343162586,2.2712626375330416,-1.7506727719440194,1.2973656036307333,1967,2506.0,wf_7_2024-06-30_2024-12-29,decoder_transformer
0.1548703458678664,3.402006273584947,0.4575992242574315,3.238813058659915,3.9768530451418624,-0.1131118536564577,30.076478844714977,0.2969848461177941,0.6470781268146087,-0.3718496905159032,2.1438258062222117,-1.5449626164559567,1.3876230941691057,1415,1804.0,wf_7_2024-06-30_2024-12-29,decoder_tft
