total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,profit_factor,average_trade_pnl,average_win,average_loss,win_loss_ratio,number_of_trades,turnover,window,model
-0.4859752200476568,-0.9997451659375104,1.8513829135076443,-4.469274738397189,-6.054302895200501,-0.6518041250244233,-1.5338122720534326,0.4721745525864182,0.8965952792363149,-0.4078610146340906,15.262600210526456,-5.133873130158701,2.9729211890467284,164,820.0,wf_10_2026-01-01_2026-05-11,long_only
-0.4429818708346531,-0.9992709876047549,1.76847610348757,-4.0845300311301145,-5.878424490018111,-0.4898458722278869,-2.0399702115686553,0.40181417013974013,0.1214760952911887,-6.17564975760369,9.150706044444435,-7.75307646658196,1.18026774066871,868,4340.0,wf_10_2026-01-01_2026-05-11,tsmom_12
-0.6109448506543189,-0.9999965632641851,1.7850670153399442,-7.0471842351443525,-9.949476081719046,-0.6321813673583303,-1.5818191027091302,0.41456239274331946,0.12691409382598648,-6.3270806497041505,10.027929045161287,-7.978563713355057,1.2568589291799304,676,3380.0,wf_10_2026-01-01_2026-05-11,tsmom_24
-0.4086766378978097,-0.9980738055186291,1.8097118259232647,-3.454632798014266,-4.923919540575249,-0.49854258747126734,-2.001983041370867,0.42927188036283404,0.19220544102122464,-5.44120984444442,11.016493759999994,-7.632913714285687,1.4432881298502866,468,2340.0,wf_10_2026-01-01_2026-05-11,tsmom_48
-0.3815732583736693,-0.9960420444467979,1.834966631534097,-3.0146476201351837,-4.173714270150208,-0.4881717044449233,-2.0403518585317224,0.4459426329982839,0.164560278992013,-6.245159283695676,10.059785475555515,-8.5167460148607,1.1811771136537823,368,1840.0,wf_10_2026-01-01_2026-05-11,tsmom_78
-0.27594373162775154,-0.9586456457579642,1.8245487621586365,-1.7459082319326142,-2.5172554611932987,-0.4368484022627489,-2.1944583997388016,0.4385878891885266,0.2026772594651758,-5.341673046846834,10.576848631579004,-7.686261511111105,1.37607191952672,444,2220.0,wf_10_2026-01-01_2026-05-11,ema_cross_8_24
-0.27594373162775154,-0.9586456457579642,1.8245487621586365,-1.7459082319326142,-2.5172554611932987,-0.4368484022627489,-2.1944583997388016,0.4385878891885266,0.2026772594651758,-5.341673046846834,10.576848631579004,-7.686261511111105,1.37607191952672,444,2220.0,wf_10_2026-01-01_2026-05-11,macd_8_24
-0.3599115069300355,-0.993401335553102,1.8320465407598068,-2.740477418830074,-3.8363912021042643,-0.4707074750690987,-2.110443084438532,0.45060063741113016,0.2505077123412754,-5.000827883660144,10.655553875000015,-7.913643094573663,1.3464789538343551,306,1530.0,wf_10_2026-01-01_2026-05-11,ema_cross_16_48
-0.3599115069300355,-0.993401335553102,1.8320465407598068,-2.740477418830074,-3.8363912021042643,-0.4707074750690987,-2.110443084438532,0.45060063741113016,0.2505077123412754,-5.000827883660144,10.655553875000015,-7.913643094573663,1.3464789538343551,306,1530.0,wf_10_2026-01-01_2026-05-11,macd_16_48
0.04083220408785593,8.92155914424617,1.8413298697467135,1.2462476789614663,1.735477329554837,-0.5170925276612469,17.253312834740445,0.46898749693552344,0.3949399895959927,-3.350384112820527,12.48128388292678,-6.71358819481866,1.8591077559030875,234,1170.0,wf_10_2026-01-01_2026-05-11,ema_cross_32_96
0.04083220408785593,8.92155914424617,1.8413298697467135,1.2462476789614663,1.735477329554837,-0.5170925276612469,17.253312834740445,0.46898749693552344,0.3949399895959927,-3.350384112820527,12.48128388292678,-6.71358819481866,1.8591077559030875,234,1170.0,wf_10_2026-01-01_2026-05-11,macd_32_96
-0.008653771636646823,-0.10592879488828766,0.19250423057286473,-0.5816482915702523,-0.4118969256728071,-0.05467175931375856,-1.9375413598887037,0.09732777641578819,0.3717449036492122,-0.7130835729729683,2.2302477971428667,-1.3998608926666631,1.5931924442109096,148,154.0,wf_10_2026-01-01_2026-05-11,lstm_dmn
-0.15186506264387978,-0.882317870655709,0.8168156916918782,-2.6196004138534943,-2.88331220471025,-0.29141404505851576,-3.027712238367029,0.2834027948026477,0.7624761572298242,-0.6647033734948707,5.625385022506164,-4.50864628216217,1.2476882572851666,1073,1348.0,wf_10_2026-01-01_2026-05-11,decoder_transformer
-0.15833276062517654,-0.9110965130470652,0.5793418869231989,-4.17742293943836,-4.6668679667134905,-0.20835351974366023,-4.3728395573446415,0.2378033831821525,0.4563408750500539,-1.3553088761497414,4.341566906530583,-3.3781125960869582,1.2852049134062742,748,938.0,wf_10_2026-01-01_2026-05-11,decoder_tft
