timestamp,close,previous_close,price_change,contracts_held_during_bar,contracts_after_decision,gross_pnl_points,cost_points,cost_vnd,net_pnl_points,gross_return,net_return,cum_net_pnl_points,cum_net_return
2026-06-25T11:10:00,2005.7,2005.5,0.20000000000004547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.807195200000046,0.001398563622753716
2026-06-25T11:15:00,2007.4,2005.7,1.7000000000000455,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.807195200000046,0.001398563622753716
2026-06-25T11:20:00,2005.1,2007.4,-2.300000000000182,0,1,-0.0,0.104,10400.0,-0.104,-0.0,-5.18677372699616e-05,2.703195200000046,0.0013466958854837544
2026-06-25T11:25:00,2005.5,2005.1,0.40000000000009095,1,1,0.40000000000009095,0.0,0.0,0.40000000000009095,0.00019945150835207727,0.00019945150835207727,3.103195200000137,0.0015461473938358317
2026-06-25T13:00:00,2006.3,2005.5,0.7999999999999545,1,0,0.7999999999999545,0.47476424,47476.424,0.3252357599999545,0.00039874395653688606,0.00016210724218708794,3.4284309600000915,0.0017082546360229196
2026-06-25T13:05:00,2005.9,2006.3,-0.3999999999998636,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,3.4284309600000915,0.0017082546360229196
2026-06-25T13:10:00,2007.0,2005.9,1.099999999999909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4284309600000915,0.0017082546360229196
2026-06-25T13:15:00,2010.8,2007.0,3.7999999999999545,0,-2,0.0,0.9511916800000001,95119.168,-0.9511916800000001,0.0,-0.00047304141635170084,2.4772392800000915,0.001235213219671219
2026-06-25T13:20:00,2009.5,2010.8,-1.2999999999999545,-2,-2,2.599999999999909,0.0,0.0,2.599999999999909,0.001293854192585175,0.001293854192585175,5.077239280000001,0.002529067412256394
2026-06-25T13:25:00,2009.0,2009.5,-0.5,-2,-1,1.0,0.104,10400.0,0.896,0.0004977600796416127,0.000445993031358885,5.9732392800000005,0.002975060443615279
2026-06-25T13:30:00,2009.6,2009.0,0.599999999999909,-1,-1,-0.599999999999909,0.0,0.0,-0.599999999999909,-0.0002985668789808465,-0.0002985668789808465,5.373239280000091,0.0026764935646344324
2026-06-25T13:35:00,2007.8,2009.6,-1.7999999999999545,-1,-1,1.7999999999999545,0.0,0.0,1.7999999999999545,0.0008965036358202781,0.0008965036358202781,7.173239280000046,0.0035729972004547106
2026-06-25T13:40:00,2007.5,2007.8,-0.2999999999999545,-1,-1,0.2999999999999545,0.0,0.0,0.2999999999999545,0.00014943960149437337,0.00014943960149437337,7.4732392800000005,0.003722436801949084
2026-06-25T13:45:00,2007.1,2007.5,-0.40000000000009095,-1,-1,0.40000000000009095,0.0,0.0,0.40000000000009095,0.00019929251158392255,0.00019929251158392255,7.873239280000091,0.0039217293135330065
2026-06-25T13:50:00,2008.6,2007.1,1.5,-1,-1,-1.5,0.0,0.0,-1.5,-0.0007467888081250623,-0.0007467888081250623,6.373239280000091,0.003174940505407944
2026-06-25T13:55:00,2007.7,2008.6,-0.8999999999998636,-1,-1,0.8999999999998636,0.0,0.0,0.8999999999998636,0.0004482741445434395,0.0004482741445434395,7.273239279999955,0.0036232146499513835
2026-06-25T14:00:00,2007.8,2007.7,0.09999999999990905,-1,0,-0.09999999999990905,0.104,10400.0,-0.20399999999990903,-4.9805757545526974e-05,-0.00010160374539292213,7.069239280000046,0.0035216109045584612
2026-06-25T14:05:00,2004.8,2007.8,-3.0,0,2,-0.0,0.208,20800.0,-0.208,-0.0,-0.00010375099760574621,6.861239280000046,0.003417859906952715
2026-06-25T14:10:00,2003.6,2004.8,-1.2000000000000455,2,2,-2.400000000000091,0.0,0.0,-2.400000000000091,-0.00119784388101422,-0.00119784388101422,4.461239279999955,0.002220016025938495
2026-06-25T14:15:00,2005.8,2003.6,2.2000000000000455,2,2,4.400000000000091,0.0,0.0,4.400000000000091,0.0021936384484993973,0.0021936384484993973,8.861239280000046,0.004413654474437892
2026-06-25T14:20:00,2008.1,2005.8,2.2999999999999545,2,2,4.599999999999909,0.0,0.0,4.599999999999909,0.002290722573576968,0.002290722573576968,13.461239279999955,0.00670437704801486
2026-06-25T14:25:00,2006.0,2008.1,-2.099999999999909,2,0,-4.199999999999818,0.9494176,94941.76,-5.149417599999818,-0.0020937188434695005,-0.002567007776669899,8.311821680000136,0.004137369271344961
2026-06-26T09:35:00,2003.5,,0.0,0,4,0.0,0.416,41600.0,-0.416,0.0,-0.0002076366358871974,-0.416,-0.0002076366358871974
2026-06-26T09:40:00,2003.1,2003.5,-0.40000000000009095,4,4,-1.6000000000003638,0.0,0.0,-1.6000000000003638,-0.0007987619190256921,-0.0007987619190256921,-2.0160000000003637,-0.0010063985549128894
2026-06-26T09:45:00,2001.9,2003.1,-1.199999999999818,4,4,-4.799999999999272,0.0,0.0,-4.799999999999272,-0.0023977221639438894,-0.0023977221639438894,-6.815999999999637,-0.003404120718856779
2026-06-26T09:50:00,2001.0,2001.9,-0.900000000000091,4,4,-3.600000000000364,0.0,0.0,-3.600000000000364,-0.0017991004497752944,-0.0017991004497752944,-10.416,-0.005203221168632073
2026-06-26T09:55:00,2001.3,2001.0,0.2999999999999545,4,3,1.199999999999818,0.47384023999999997,47384.024,0.7261597599998182,0.0005996102533352411,0.00036284403137951235,-9.689840240000182,-0.004840377137252561
2026-06-26T10:00:00,1998.6,2001.3,-2.7000000000000455,3,3,-8.100000000000136,0.0,0.0,-8.100000000000136,-0.004052836985890191,-0.004052836985890191,-17.789840240000316,-0.008893214123142753
2026-06-26T10:05:00,1998.5,1998.6,-0.09999999999990905,3,3,-0.29999999999972715,0.0,0.0,-0.29999999999972715,-0.00015011258443819222,-0.00015011258443819222,-18.089840240000044,-0.009043326707580944
2026-06-26T10:10:00,1996.4,1998.5,-2.099999999999909,3,4,-6.299999999999727,0.104,10400.0,-6.403999999999727,-0.0031556802244037904,-0.0032077739931876013,-24.49384023999977,-0.012251100700768545
2026-06-26T10:15:00,1997.1,1996.4,0.6999999999998181,4,4,2.7999999999992724,0.0,0.0,2.7999999999992724,0.0014020329477739085,0.0014020329477739085,-21.693840240000497,-0.010849067752994636
2026-06-26T10:20:00,1999.2,1997.1,2.1000000000001364,4,2,8.400000000000546,0.94690432,94690.432,7.453095680000546,0.004201680672269181,0.003728039055622522,-14.240744559999952,-0.007121028697372114
2026-06-26T10:25:00,1998.5,1999.2,-0.7000000000000455,2,3,-1.400000000000091,0.104,10400.0,-1.504000000000091,-0.0007005253940455797,-0.0007525644233175336,-15.744744560000044,-0.007873593120689647
2026-06-26T10:30:00,1997.3,1998.5,-1.2000000000000455,3,4,-3.6000000000001364,0.104,10400.0,-3.7040000000001365,-0.00180243328493473,-0.0018545035798328425,-19.44874456000018,-0.00972809670052249
2026-06-26T10:35:00,1993.8,1997.3,-3.5,4,4,-14.0,0.0,0.0,-14.0,-0.007021767479185475,-0.007021767479185475,-33.44874456000018,-0.016749864179707964
2026-06-26T10:40:00,1994.1,1993.8,0.2999999999999545,4,4,1.199999999999818,0.0,0.0,1.199999999999818,0.0006017752369489083,0.0006017752369489083,-32.24874456000036,-0.016148088942759056
2026-06-26T10:45:00,1995.0,1994.1,0.900000000000091,4,4,3.600000000000364,0.0,0.0,3.600000000000364,0.001804511278195671,0.001804511278195671,-28.648744559999997,-0.014343577664563385
2026-06-26T10:50:00,1994.7,1995.0,-0.2999999999999545,4,4,-1.199999999999818,0.0,0.0,-1.199999999999818,-0.0006015942246953517,-0.0006015942246953517,-29.848744559999815,-0.014945171889258736
2026-06-26T10:55:00,1994.5,1994.7,-0.20000000000004547,4,4,-0.8000000000001819,0.0,0.0,-0.8000000000001819,-0.00040110303334178087,-0.00040110303334178087,-30.648744559999997,-0.015346274922600517
2026-06-26T11:00:00,1995.0,1994.5,0.5,4,4,2.0,0.0,0.0,2.0,0.0010025062656641604,0.0010025062656641604,-28.648744559999997,-0.014343768656936356
2026-06-26T11:05:00,1993.4,1995.0,-1.599999999999909,4,4,-6.399999999999636,0.0,0.0,-6.399999999999636,-0.0032105949633789684,-0.0032105949633789684,-35.04874455999963,-0.017554363620315323
2026-06-26T11:10:00,1994.4,1993.4,1.0,4,4,4.0,0.0,0.0,4.0,0.002005615724027276,0.002005615724027276,-31.048744559999633,-0.015548747896288047
2026-06-26T11:15:00,1993.6,1994.4,-0.8000000000001819,4,4,-3.2000000000007276,0.0,0.0,-3.2000000000007276,-0.001605136436597476,-0.001605136436597476,-34.24874456000036,-0.017153884332885522
2026-06-26T11:20:00,1993.5,1993.6,-0.09999999999990905,4,3,-0.3999999999996362,0.47239879999999995,47239.88,-0.8723987999996361,-0.00020065211938782854,-0.00043762167042871137,-35.12114336,-0.017591506003314234
2026-06-26T11:25:00,1992.7,1993.5,-0.7999999999999545,3,3,-2.3999999999998636,0.0,0.0,-2.3999999999998636,-0.0012043960455662486,-0.0012043960455662486,-37.52114335999986,-0.018795902048880483
2026-06-26T11:25:00,1992.7,,0.0,0,3,0.0,0.312,31200.0,-0.312,0.0,-0.0001565714859236212,-0.312,-0.0001565714859236212
2026-06-26T13:00:00,1997.6,1992.7,4.899999999999864,3,2,14.69999999999959,0.47315648,47315.648,14.22684351999959,0.007358830596715855,0.007121968121745891,13.914843519999591,0.00696539663582227
2026-06-26T13:05:00,1997.3,1997.6,-0.2999999999999545,2,2,-0.599999999999909,0.0,0.0,-0.599999999999909,-0.0003004055474890648,-0.0003004055474890648,13.314843519999682,0.006664991088333206
2026-06-26T13:10:00,1998.0,1997.3,0.7000000000000455,2,2,1.400000000000091,0.0,0.0,1.400000000000091,0.0007007007007007462,0.0007007007007007462,14.714843519999773,0.007365691789033952
2026-06-26T13:15:00,1998.0,1998.0,0.0,2,1,0.0,0.4732304,47323.04,-0.4732304,0.0,-0.00023685205205205206,14.241613119999773,0.0071288397369819
2026-06-26T13:20:00,2001.3,1998.0,3.2999999999999545,1,1,3.2999999999999545,0.0,0.0,3.2999999999999545,0.0016489281966721404,0.0016489281966721404,17.541613119999727,0.00877776793365404
2026-06-26T13:25:00,2001.9,2001.3,0.6000000000001364,1,0,0.6000000000001364,0.47395112,47395.112,0.12604888000013642,0.00029971527049309975,6.296462360764094e-05,17.667661999999865,0.008840732557261682
2026-06-26T13:30:00,2002.0,2001.9,0.09999999999990905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T13:35:00,2000.2,2002.0,-1.7999999999999545,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,17.667661999999865,0.008840732557261682
2026-06-26T13:40:00,2002.6,2000.2,2.3999999999998636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T13:45:00,2004.7,2002.6,2.1000000000001364,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T13:50:00,2004.5,2004.7,-0.20000000000004547,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,17.667661999999865,0.008840732557261682
2026-06-26T13:55:00,2004.7,2004.5,0.20000000000004547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T14:00:00,2005.5,2004.7,0.7999999999999545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T14:05:00,2004.2,2005.5,-1.2999999999999545,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,17.667661999999865,0.008840732557261682
2026-06-26T14:10:00,2004.7,2004.2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.667661999999865,0.008840732557261682
2026-06-26T14:15:00,2006.0,2004.7,1.2999999999999545,0,-2,0.0,0.9494176,94941.76,-0.9494176,0.0,-0.0004732889332003988,16.718244399999865,0.008367443624061282
2026-06-26T14:20:00,2009.1,2006.0,3.099999999999909,-2,-2,-6.199999999999818,0.0,0.0,-6.199999999999818,-0.003085958887063769,-0.003085958887063769,10.518244400000047,0.005281484736997513
2026-06-26T14:25:00,2007.0,2009.1,-2.099999999999909,-2,0,4.199999999999818,0.208,20800.0,3.991999999999818,0.0020926756352764417,0.0019890383657198895,14.510244399999864,0.007270523102717402
2026-06-29T09:40:00,2012.3,,0.0,0,-4,0.0,1.9034921599999999,190349.216,-1.9034921599999999,0.0,-0.0009459286189931918,-1.9034921599999999,-0.0009459286189931918
2026-06-29T09:45:00,2012.8,2012.3,0.5,-4,-4,-2.0,0.0,0.0,-2.0,-0.0009936406995230524,-0.0009936406995230524,-3.90349216,-0.0019395693185162441
2026-06-29T09:50:00,2010.9,2012.8,-1.8999999999998636,-4,-4,7.599999999999454,0.0,0.0,7.599999999999454,0.0037794022576952877,0.0037794022576952877,3.6965078399994544,0.0018398329391790436
2026-06-29T09:55:00,2010.6,2010.9,-0.3000000000001819,-4,-4,1.2000000000007276,0.0,0.0,1.2000000000007276,0.0005968367651450949,0.0005968367651450949,4.896507840000182,0.0024366697043241383
2026-06-29T10:00:00,2010.8,2010.6,0.20000000000004547,-4,-4,-0.8000000000001819,0.0,0.0,-0.8000000000001819,-0.00039785160135278594,-0.00039785160135278594,4.09650784,0.0020388181029713523
2026-06-29T10:05:00,2010.2,2010.8,-0.599999999999909,-4,-4,2.399999999999636,0.0,0.0,2.399999999999636,0.0011939110536263238,0.0011939110536263238,6.496507839999636,0.003232729156597676
2026-06-29T10:10:00,2011.5,2010.2,1.2999999999999545,-4,-4,-5.199999999999818,0.0,0.0,-5.199999999999818,-0.002585135471041421,-0.002585135471041421,1.2965078399998182,0.0006475936855562551
2026-06-29T10:15:00,2013.0,2011.5,1.5,-4,-4,-6.0,0.0,0.0,-6.0,-0.0029806259314456036,-0.0029806259314456036,-4.703492160000182,-0.0023330322458893485
2026-06-29T10:20:00,2012.0,2013.0,-1.0,-4,-3,4.0,0.104,10400.0,3.896,0.0019880715705765406,0.0019363817097415505,-0.8074921600001819,-0.00039665053614779794
2026-06-29T10:25:00,2012.0,2012.0,0.0,-3,-2,-0.0,0.104,10400.0,-0.104,-0.0,-5.168986083499006e-05,-0.9114921600001819,-0.000448340396982788
2026-06-29T10:30:00,2011.6,2012.0,-0.40000000000009095,-2,-1,0.8000000000001819,0.104,10400.0,0.6960000000001819,0.00039769337840534,0.00034599323921265755,-0.21549215999999993,-0.00010234715777013043
2026-06-29T10:35:00,2010.4,2011.6,-1.199999999999818,-1,0,1.199999999999818,0.104,10400.0,1.095999999999818,0.000596896140071537,0.0005451651412653293,0.8805078399998181,0.0004428179834951989
2026-06-29T10:40:00,2010.5,2010.4,0.09999999999990905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805078399998181,0.0004428179834951989
2026-06-29T10:45:00,2011.8,2010.5,1.2999999999999545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805078399998181,0.0004428179834951989
2026-06-29T10:50:00,2011.9,2011.8,0.10000000000013642,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805078399998181,0.0004428179834951989
2026-06-29T10:55:00,2011.8,2011.9,-0.10000000000013642,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.8805078399998181,0.0004428179834951989
2026-06-29T11:00:00,2012.0,2011.8,0.20000000000004547,0,1,0.0,0.104,10400.0,-0.104,0.0,-5.168986083499006e-05,0.7765078399998181,0.00039112812266020884
2026-06-29T11:05:00,2011.5,2012.0,-0.5,1,1,-0.5,0.0,0.0,-0.5,-0.00024857071836937607,-0.00024857071836937607,0.2765078399998181,0.00014255740429083277
2026-06-29T11:10:00,2010.7,2011.5,-0.7999999999999545,1,2,-0.7999999999999545,0.104,10400.0,-0.9039999999999545,-0.0003978713880737825,-0.0004495946685233772,-0.6274921600001364,-0.00030703726423254445
2026-06-29T11:15:00,2010.3,2010.7,-0.40000000000009095,2,1,-0.8000000000001819,0.47550344,47550.344,-1.275503440000182,-0.00039795055464367604,-0.0006344841267473422,-1.9029956000003183,-0.0009415213909798866
2026-06-29T11:20:00,2011.2,2010.3,0.900000000000091,1,0,0.900000000000091,0.47566976,47566.976,0.42433024000009095,0.00044749403341293306,0.00021098361177411047,-1.4786653600002273,-0.0007305377792057761
2026-06-29T11:25:00,2011.0,2011.2,-0.20000000000004547,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.4786653600002273,-0.0007305377792057761
2026-06-29T13:00:00,2011.2,2011.0,0.20000000000004547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4786653600002273,-0.0007305377792057761
2026-06-29T13:05:00,2012.3,2011.2,1.099999999999909,0,-2,0.0,0.9517460799999999,95174.608,-0.9517460799999999,0.0,-0.0004729643094965959,-2.4304114400002272,-0.001203502088702372
2026-06-29T13:10:00,2010.6,2012.3,-1.7000000000000455,-2,-2,3.400000000000091,0.0,0.0,3.400000000000091,0.0016910375012434552,0.0016910375012434552,0.9695885599998637,0.0004875354125410832
2026-06-29T13:15:00,2011.0,2010.6,0.40000000000009095,-2,-2,-0.8000000000001819,0.0,0.0,-0.8000000000001819,-0.00039781203381411334,-0.00039781203381411334,0.1695885599996818,8.972337872696986e-05
2026-06-29T13:20:00,2012.2,2011.0,1.2000000000000455,-2,-2,-2.400000000000091,0.0,0.0,-2.400000000000091,-0.0011927243812742724,-0.0011927243812742724,-2.230411440000409,-0.0011030010025473026
2026-06-29T13:25:00,2012.8,2012.2,0.599999999999909,-2,-2,-1.199999999999818,0.0,0.0,-1.199999999999818,-0.0005961844197137411,-0.0005961844197137411,-3.4304114400002272,-0.0016991854222610436
2026-06-29T13:30:00,2012.3,2012.8,-0.5,-2,-2,1.0,0.0,0.0,1.0,0.0004969437956567112,0.0004969437956567112,-2.4304114400002272,-0.0012022416266043324
2026-06-29T13:35:00,2013.8,2012.3,1.5,-2,-2,-3.0,0.0,0.0,-3.0,-0.0014897209256132685,-0.0014897209256132685,-5.430411440000228,-0.0026919625522176006
2026-06-29T13:40:00,2014.0,2013.8,0.20000000000004547,-2,-2,-0.40000000000009095,0.0,0.0,-0.40000000000009095,-0.00019860973187690712,-0.00019860973187690712,-5.830411440000319,-0.0028905722840945076
2026-06-29T13:45:00,2013.0,2014.0,-1.0,-2,-1,2.0,0.104,10400.0,1.896,0.0009935419771485345,0.0009418777943368108,-3.9344114400003187,-0.0019486944897576968
2026-06-29T13:50:00,2011.0,2013.0,-2.0,-1,-1,2.0,0.0,0.0,2.0,0.000994530084535057,0.000994530084535057,-1.9344114400003187,-0.0009541644052226397
2026-06-29T13:55:00,2010.8,2011.0,-0.20000000000004547,-1,0,0.20000000000004547,0.104,10400.0,0.09600000000004548,9.946290033819648e-05,4.774219216234608e-05,-1.8384114400002733,-0.0009064222130602936
2026-06-29T14:00:00,2010.4,2010.8,-0.3999999999998636,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.8384114400002733,-0.0009064222130602936
2026-06-29T14:05:00,2010.0,2010.4,-0.40000000000009095,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.8384114400002733,-0.0009064222130602936
2026-06-29T14:10:00,2009.0,2010.0,-1.0,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.8384114400002733,-0.0009064222130602936
2026-06-29T14:15:00,2009.0,2009.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8384114400002733,-0.0009064222130602936
2026-06-29T14:20:00,2003.3,2009.0,-5.7000000000000455,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.8384114400002733,-0.0009064222130602936
2026-06-30T09:30:00,2008.8,,0.0,0,4,0.0,0.416,41600.0,-0.416,0.0,-0.00020708880923934689,-0.416,-0.00020708880923934689
2026-06-30T09:35:00,2007.4,2008.8,-1.3999999999998636,4,3,-5.599999999999454,0.47496752,47496.752,-6.074967519999454,-0.0027896781906941587,-0.003026286499949912,-6.4909675199994545,-0.003233375309189259
2026-06-30T09:40:00,2006.2,2007.4,-1.2000000000000455,3,3,-3.6000000000001364,0.0,0.0,-3.6000000000001364,-0.001794437244541988,-0.001794437244541988,-10.090967519999591,-0.005027812553731247
2026-06-30T09:45:00,2005.0,2006.2,-1.2000000000000455,3,3,-3.6000000000001364,0.0,0.0,-3.6000000000001364,-0.0017955112219452051,-0.0017955112219452051,-13.690967519999727,-0.006823323775676452
2026-06-30T09:50:00,2004.7,2005.0,-0.2999999999999545,3,2,-0.8999999999998636,0.47446856,47446.856,-1.3744685599998636,-0.0004489449792985801,-0.0006856230657953128,-15.065436079999591,-0.0075089468414717645
2026-06-30T09:55:00,2004.6,2004.7,-0.10000000000013642,2,0,-0.20000000000027285,0.94890016,94890.016,-1.1489001600002728,-9.977052778622811e-05,-0.0005731318766837638,-16.214336239999863,-0.008082078718155528
2026-06-30T10:00:00,2004.5,2004.6,-0.09999999999990905,0,0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-16.214336239999863,-0.008082078718155528
2026-06-30T10:05:00,2005.0,2004.5,0.5,0,-2,0.0,0.949048,94904.8,-0.949048,0.0,-0.00047334064837905237,-17.163384239999864,-0.00855541936653458
2026-06-30T10:10:00,2005.8,2005.0,0.7999999999999545,-2,-2,-1.599999999999909,0.0,0.0,-1.599999999999909,-0.0007976867085451735,-0.0007976867085451735,-18.763384239999773,-0.009353106075079753
2026-06-30T10:15:00,2006.8,2005.8,1.0,-2,-1,-2.0,0.104,10400.0,-2.104,-0.000996611520829181,-0.0010484353199122984,-20.867384239999772,-0.010401541394992051
2026-06-30T10:20:00,2007.0,2006.8,0.20000000000004547,-1,0,-0.20000000000004547,0.104,10400.0,-0.30400000000004546,-9.965122072747656e-05,-0.0001514698555057526,-21.171384239999817,-0.010553011250497804
2026-06-30T10:25:00,2008.9,2007.0,1.900000000000091,0,1,0.0,0.104,10400.0,-0.104,0.0,-5.1769625168002387e-05,-21.275384239999816,-0.010604780875665807
2026-06-30T10:30:00,2007.5,2008.9,-1.400000000000091,1,2,-1.400000000000091,0.104,10400.0,-1.504000000000091,-0.0006973848069738934,-0.0007491905354919508,-22.779384239999906,-0.011353971411157758
2026-06-30T10:35:00,2007.2,2007.5,-0.2999999999999545,2,3,-0.599999999999909,0.104,10400.0,-0.703999999999909,-0.00029892387405336244,-0.0003507373455559531,-23.483384239999815,-0.011704708756713712
2026-06-30T10:40:00,2008.0,2007.2,0.7999999999999545,3,2,2.3999999999998636,0.4750784,47507.840000000004,1.9249215999998635,0.0011952191235059082,0.0009586262948206492,-21.558462639999952,-0.010746082461893063
2026-06-30T10:45:00,2007.4,2008.0,-0.599999999999909,2,3,-1.199999999999818,0.104,10400.0,-1.3039999999998182,-0.0005977881837201445,-0.0006495964929758982,-22.86246263999977,-0.011395678954868961
2026-06-30T10:50:00,2007.6,2007.4,0.1999999999998181,3,3,0.5999999999994543,0.0,0.0,0.5999999999994543,0.0002988643156004455,0.0002988643156004455,-22.262462640000315,-0.011096814639268515
2026-06-30T10:55:00,2007.1,2007.6,-0.5,3,3,-1.5,0.0,0.0,-1.5,-0.0007473469184395397,-0.0007473469184395397,-23.762462640000315,-0.011844161557708054
2026-06-30T11:00:00,2007.5,2007.1,0.40000000000009095,3,3,1.2000000000002728,0.0,0.0,1.2000000000002728,0.00059775840597772,0.00059775840597772,-22.562462640000042,-0.011246403151730333
2026-06-30T11:05:00,2006.9,2007.5,-0.599999999999909,3,3,-1.7999999999997272,0.0,0.0,-1.7999999999997272,-0.0008969056754196657,-0.0008969056754196657,-24.36246263999977,-0.01214330882715
2026-06-30T11:10:00,2006.8,2006.9,-0.10000000000013642,3,3,-0.3000000000004093,0.0,0.0,-0.3000000000004093,-0.00014949172812458105,-0.00014949172812458105,-24.66246264000018,-0.012292800555274581
