model,month,net_return_sum
ema_cross_32_96,2022-12,-0.2855739035677252
ema_cross_32_96,2023-01,0.08641814326127753
ema_cross_32_96,2023-02,0.41202653646104714
ema_cross_32_96,2023-03,-0.21811036028491634
ema_cross_32_96,2023-04,-0.07048171427346311
ema_cross_32_96,2023-05,-0.015258440379629598
ema_cross_32_96,2023-06,0.013006444314607393
ema_cross_32_96,2023-07,0.19632941583906577
ema_cross_32_96,2023-08,0.4295183091786801
ema_cross_32_96,2023-09,0.1222505870063525
ema_cross_32_96,2023-10,0.11656994715454491
ema_cross_32_96,2023-11,-0.3309292448429939
ema_cross_32_96,2023-12,0.09947423813981927
ema_cross_32_96,2024-01,-0.278679177326789
ema_cross_32_96,2024-02,0.08010253495747931
ema_cross_32_96,2024-03,-0.00877180632142939
ema_cross_32_96,2024-04,0.10501590415140426
ema_cross_32_96,2024-05,0.041070789609531894
ema_cross_32_96,2024-06,0.0488739014680121
ema_cross_32_96,2024-07,-0.13421496476917302
ema_cross_32_96,2024-08,0.2182704974030909
ema_cross_32_96,2024-09,0.006745199485369797
ema_cross_32_96,2024-10,-0.06612413966965641
ema_cross_32_96,2024-11,0.031592652116450355
ema_cross_32_96,2024-12,-0.09617952236706939
ema_cross_32_96,2025-01,0.2036851329792537
ema_cross_32_96,2025-02,-0.1200447132481551
ema_cross_32_96,2025-03,-0.04650365815072974
ema_cross_32_96,2025-04,0.1631237963998004
ema_cross_32_96,2025-05,0.17371094720806488
ema_cross_32_96,2025-06,0.023897740796675927
ema_cross_32_96,2025-07,0.32071092858303374
ema_cross_32_96,2025-08,0.08028297353887767
ema_cross_32_96,2025-09,-0.04332133820430623
ema_cross_32_96,2025-10,0.300939144326201
ema_cross_32_96,2025-11,0.06869844248744589
ema_cross_32_96,2025-12,0.1296866855873166
ema_cross_32_96,2026-01,0.08257047316506232
ema_cross_32_96,2026-02,0.004534756337252507
ema_cross_32_96,2026-03,0.4837937330610327
ema_cross_32_96,2026-04,-0.36406903363446996
ema_cross_32_96,2026-05,-0.053973801838099106
ema_cross_8_24,2021-07,0.2721476005673
ema_cross_8_24,2021-08,0.10727041115465222
ema_cross_8_24,2021-09,-0.3156332119406438
ema_cross_8_24,2021-10,0.24577261747036774
ema_cross_8_24,2021-11,-0.22873634572676266
ema_cross_8_24,2021-12,0.07307445049175605
ema_cross_8_24,2022-01,0.1342007470208488
ema_cross_8_24,2022-02,-0.0619475934323781
ema_cross_8_24,2022-03,-0.06408400341608732
ema_cross_8_24,2022-04,0.10146363586012878
ema_cross_8_24,2022-05,0.5193878734637175
ema_cross_8_24,2022-06,-0.021931797562309792
ema_cross_8_24,2022-07,-0.042345323968893504
ema_cross_8_24,2022-08,0.10427554224643058
ema_cross_8_24,2022-09,0.04055423785820945
ema_cross_8_24,2022-10,0.3885704001293287
ema_cross_8_24,2022-11,0.020155971812351046
ema_cross_8_24,2022-12,-0.2955598123160116
ema_cross_8_24,2023-01,0.379179118239558
ema_cross_8_24,2023-02,-0.36471546182929304
ema_cross_8_24,2023-03,-0.22686673472476576
ema_cross_8_24,2023-04,-0.14755225680030376
ema_cross_8_24,2023-05,-0.008700095192955884
ema_cross_8_24,2023-06,-0.0933702477190587
ema_cross_8_24,2023-07,0.10020688153901039
ema_cross_8_24,2023-08,0.1506204197482194
ema_cross_8_24,2023-09,-0.04143922848582969
ema_cross_8_24,2023-10,0.10277531366940507
ema_cross_8_24,2023-11,0.02650747046726788
ema_cross_8_24,2023-12,0.00547676010162474
ema_cross_8_24,2024-01,-0.22516521565462713
ema_cross_8_24,2024-02,0.1378748315167407
ema_cross_8_24,2024-03,-0.036058260727282396
ema_cross_8_24,2024-04,-0.04881271224405599
ema_cross_8_24,2024-05,-0.2484608326379987
ema_cross_8_24,2024-06,0.027545952011801406
ema_cross_8_24,2024-07,-0.26158364354631536
ema_cross_8_24,2024-08,0.13639142654124886
ema_cross_8_24,2024-09,0.0465232384321958
ema_cross_8_24,2024-10,-0.02999239280893111
ema_cross_8_24,2024-11,-0.005856617680552437
ema_cross_8_24,2024-12,-0.2280324916854014
