round_trip_cost_points,net_total_return,net_sharpe,net_max_drawdown,net_profit_factor,net_average_trade_pnl,window,model
,-0.35631492906004203,-2.0625462697246433,-0.5789526145183994,0.6519802697269356,-0.9080408183333143,wf_4_2023-01-01_2023-06-30,long_only
,-0.6909716910123787,-7.168102764729556,-0.7491604865543171,0.0910281185176973,-3.4381788828402415,wf_4_2023-01-01_2023-06-30,tsmom_12
,-0.6167375191789043,-5.660713823033015,-0.7310748595587768,0.13048758221253795,-3.0998514270058717,wf_4_2023-01-01_2023-06-30,tsmom_24
,-0.43260784198431623,-2.9881313394297178,-0.6112181421248466,0.2276881957450872,-2.7498980144143994,wf_4_2023-01-01_2023-06-30,tsmom_48
,-0.36021223734140595,-2.1639070629877577,-0.5496691889156924,0.20573485326252042,-2.9048977928571493,wf_4_2023-01-01_2023-06-30,tsmom_78
,-0.4294896251532636,-2.9389845541667947,-0.6177300307000466,0.18731168332119874,-2.9150176727828723,wf_4_2023-01-01_2023-06-30,ema_cross_8_24
,-0.4294896251532636,-2.9389845541667947,-0.6177300307000466,0.18731168332119874,-2.9150176727828723,wf_4_2023-01-01_2023-06-30,macd_8_24
,-0.26544804975891223,-1.2396326490740142,-0.4583911524133738,0.33242900743136355,-2.1373446995555296,wf_4_2023-01-01_2023-06-30,ema_cross_16_48
,-0.26544804975891223,-1.2396326490740142,-0.4583911524133738,0.33242900743136355,-2.1373446995555296,wf_4_2023-01-01_2023-06-30,macd_16_48
,0.10316802392780033,1.422249993526133,-0.3938642924343202,0.47966211676511866,-1.4411038144578279,wf_4_2023-01-01_2023-06-30,ema_cross_32_96
,0.10316802392780033,1.422249993526133,-0.3938642924343202,0.47966211676511866,-1.4411038144578279,wf_4_2023-01-01_2023-06-30,macd_32_96
,0.0032843944527547464,0.8419887369883979,-0.013222514343254166,0.18004938813553062,-0.33986871777778027,wf_4_2023-01-01_2023-06-30,lstm_dmn
,0.057552816601005974,1.3086654102380415,-0.21579341546998465,1.0076098306269223,0.0068127299013818286,wf_4_2023-01-01_2023-06-30,decoder_transformer
,-0.10504301944211059,-2.3724028684795875,-0.22195893671290057,0.9157333780174012,-0.06714402924316182,wf_4_2023-01-01_2023-06-30,decoder_tft
