round_trip_cost_points,net_total_return,net_sharpe,net_max_drawdown,net_profit_factor,net_average_trade_pnl,window,model
,0.0982419552311451,1.4299728959401021,-0.4408650146505786,0.527551536806724,-0.9313107491525509,wf_8_2025-01-01_2025-06-30,long_only
,-0.7460607122712639,-8.09018976737805,-0.7798343057114103,0.0851579411905463,-3.317099159220384,wf_8_2025-01-01_2025-06-30,tsmom_12
,-0.8453358945358669,-11.137385816138753,-0.8525836559350956,0.08551387897835502,-3.563471962825281,wf_8_2025-01-01_2025-06-30,tsmom_24
,-0.7493812693725111,-7.985131365662946,-0.7843417174370677,0.10389510603945111,-3.4374617443181794,wf_8_2025-01-01_2025-06-30,tsmom_48
,-0.22613508078811195,-0.747001429421224,-0.4473306974155936,0.14724215324590878,-2.708223085314687,wf_8_2025-01-01_2025-06-30,tsmom_78
,-0.7063046240311817,-6.742660996386942,-0.7597405838273524,0.11462011441761923,-3.35945742364217,wf_8_2025-01-01_2025-06-30,ema_cross_8_24
,-0.7063046240311817,-6.742660996386942,-0.7597405838273524,0.11462011441761923,-3.35945742364217,wf_8_2025-01-01_2025-06-30,macd_8_24
,-0.40474759363403046,-2.337947593518314,-0.4836463132165648,0.15564455321056553,-2.5655040774193427,wf_8_2025-01-01_2025-06-30,ema_cross_16_48
,-0.40474759363403046,-2.337947593518314,-0.4836463132165648,0.15564455321056553,-2.5655040774193427,wf_8_2025-01-01_2025-06-30,macd_16_48
,0.3089241091097108,2.4868284952240733,-0.3294601414461674,0.2498833576976885,-1.9861413484276578,wf_8_2025-01-01_2025-06-30,ema_cross_32_96
,0.3089241091097108,2.4868284952240733,-0.3294601414461674,0.2498833576976885,-1.9861413484276578,wf_8_2025-01-01_2025-06-30,macd_32_96
,-0.0217778385800792,-2.9723098913722454,-0.038702060057456356,0.48813654783647886,-0.22544148628099506,wf_8_2025-01-01_2025-06-30,lstm_dmn
,-0.009778069155915503,0.2067298803035762,-0.2914713175348531,0.7507926130989269,-0.3430808090038358,wf_8_2025-01-01_2025-06-30,decoder_transformer
,0.05134528734518362,1.1265168750884096,-0.22332838545799316,1.025710739704102,0.025216450486988944,wf_8_2025-01-01_2025-06-30,decoder_tft
