round_trip_cost_points,net_total_return,net_sharpe,net_max_drawdown,net_profit_factor,net_average_trade_pnl,window,model
,-0.7164981443461804,-5.049920283147137,-0.7720600622396898,0.5264422077279834,-1.5274781193277627,wf_2_2022-01-01_2022-06-30,long_only
,0.30464142004517525,2.363428360148848,-0.4312498835109573,0.09322108494886594,-4.777497780804948,wf_2_2022-01-01_2022-06-30,tsmom_12
,-0.12195498794175352,0.3760858311603973,-0.3933614893205848,0.12067146461972049,-4.296746322020212,wf_2_2022-01-01_2022-06-30,tsmom_24
,0.38547700620795244,2.649462494772349,-0.573471723340387,0.15839484026970235,-4.390950235109726,wf_2_2022-01-01_2022-06-30,tsmom_48
,0.22448177208013265,2.039137385379664,-0.4812448348917707,0.2046508819666481,-3.5844579724137837,wf_2_2022-01-01_2022-06-30,tsmom_78
,0.40757718598876225,2.726650063614253,-0.4171342621200017,0.1507908100019693,-4.175738994888187,wf_2_2022-01-01_2022-06-30,ema_cross_8_24
,0.40757718598876225,2.726650063614253,-0.4171342621200017,0.1507908100019693,-4.175738994888187,wf_2_2022-01-01_2022-06-30,macd_8_24
,0.08642230215329527,1.4520907892341057,-0.46911871317775045,0.21626330402072297,-3.2442024672489,wf_2_2022-01-01_2022-06-30,ema_cross_16_48
,0.08642230215329527,1.4520907892341057,-0.46911871317775045,0.21626330402072297,-3.2442024672489,wf_2_2022-01-01_2022-06-30,macd_16_48
,1.2360885491876425,4.969967282642803,-0.3261153842592599,0.45593092453884193,-1.7878112917646944,wf_2_2022-01-01_2022-06-30,ema_cross_32_96
,1.2360885491876425,4.969967282642803,-0.3261153842592599,0.45593092453884193,-1.7878112917646944,wf_2_2022-01-01_2022-06-30,macd_32_96
,0.01963656243717904,3.6758975964484213,-0.017275929987296323,0.3311694795962279,-0.33318022451612966,wf_2_2022-01-01_2022-06-30,lstm_dmn
,-0.3059042391892366,-4.609510509299039,-0.4318410677191411,1.0054608883712242,0.008382250054883215,wf_2_2022-01-01_2022-06-30,decoder_transformer
,0.03933327272422371,0.9125710496671532,-0.27104274854664223,1.2414632253913376,0.3407334329962308,wf_2_2022-01-01_2022-06-30,decoder_tft
